,Year,Week,Home,Away,ScoreDiff,RushYdsScoredDiff,PassYdsScoredDiff,PuntAvgScoredDiff,PenAvgScoredDiff,SackAvgScoredDiff,RushYdsAllowedDiff,PassYdsAllowedDiff,PuntAvgAllowedDiff,PenAvgAllowedDiff,SackAvgAllowedDiff,TurnoverDiffDiff,Win
1319,2015,9,CIN,CLE,21,31.85714285714286,11.767857142857167,-2.0,-0.07142857142857117,1.2321428571428568,-36.85714285714286,0.05357142857144481,1.5,1.0535714285714288,-2.0892857142857144,1.0714285714285714,1
1320,2015,9,MIN,STL,3,-1.0,15.142857142857082,-2.4285714285714235,0.7142857142857153,-1.1428571428571415,6.571428571428584,-0.7142857142857224,1.5714285714285765,-0.571428571428573,1.2857142857142854,-0.2857142857142857,1
1321,2015,9,CAR,GB,8,22.0,-5.0,-2.142857142857146,0.5714285714285712,-0.4285714285714288,-10.714285714285708,-22.714285714285722,2.5714285714285765,-1.2857142857142865,-0.14285714285714324,-0.2857142857142857,1
1322,2015,9,NE,WAS,17,-13.714285714285708,88.0,4.714285714285715,0.7142857142857153,1.8571428571428568,-31.999999999999986,17.428571428571445,2.2857142857142847,0.5714285714285712,1.4285714285714293,1.2857142857142856,1
1323,2015,9,NO,TEN,-6,-0.8928571428571388,114.1607142857143,1.0714285714285694,0.39285714285714235,-0.32142857142857206,5.160714285714278,84.51785714285714,-6.660714285714292,-2.1071428571428577,-1.75,0.875,0
1324,2015,9,BUF,MIA,16,21.0,-32.71428571428575,0.5714285714285694,1.8571428571428577,-0.28571428571428537,-32.57142857142857,0.4285714285714448,5.285714285714285,-1.1428571428571423,-0.14285714285714324,0.42857142857142855,1
1325,2015,9,NYJ,JAC,5,31.0,3.0,-6.0,-0.7142857142857135,-0.7142857142857142,-25.42857142857143,-34.85714285714283,11.857142857142861,-0.2857142857142847,-1.7142857142857144,0.8571428571428571,1
1326,2015,9,PIT,OAK,3,26.035714285714278,-42.196428571428555,-2.767857142857146,1.0535714285714288,0.75,14.142857142857139,-32.64285714285717,1.4464285714285694,0.10714285714285765,1.1964285714285714,-0.17857142857142855,1
1327,2015,9,TB,NYG,-14,36.78571428571428,-36.5,-1.25,0.4464285714285712,1.3035714285714284,-4.178571428571431,-71.55357142857144,-7.607142857142854,-0.14285714285714235,0.5,-1.0892857142857144,0
1329,2015,9,IND,DEN,3,3.1607142857142776,-1.625,6.071428571428569,-1.2857142857142865,-2.5,36.01785714285714,108.28571428571428,-6.321428571428569,2.7142857142857135,0.4107142857142858,-1.8392857142857144,1
1330,2015,9,DAL,PHI,-6,13.57142857142857,-20.428571428571416,-1.2857142857142847,0.0,-0.4285714285714288,-6.857142857142861,-17.142857142857167,2.7142857142857153,-1.0,0.0,-1.7142857142857142,0
1331,2015,9,SD,CHI,-3,-23.60714285714286,113.85714285714283,-5.392857142857146,-0.17857142857142883,0.1607142857142858,-3.375,23.964285714285722,3.0357142857142847,-0.26785714285714235,0.5178571428571432,-0.75,0
1332,2015,10,NYJ,BUF,-5,-26.375,41.75,-10.625,-1.0,0.375,-13.0,-17.25,3.875,0.0,-1.75,0.75,0
1333,2015,10,WAS,NO,33,-3.5277777777777715,-89.8055555555556,-6.138888888888886,-0.8333333333333339,-0.375,9.944444444444443,-51.84722222222223,-0.4166666666666572,1.4722222222222223,-1.3194444444444446,-0.02777777777777779,1
1335,2015,10,TB,DAL,4,3.5,-0.25,-3.625,0.5,0.375,-3.25,0.0,-7.875,0.375,-0.375,1.25,1
1336,2015,10,TEN,CAR,-17,-40.625,13.25,1.75,0.0,-0.375,2.875,-23.625,1.375,1.25,1.875,-1.5,0
1337,2015,10,STL,CHI,-24,25.75,-60.25,0.25,-0.5,1.625,-17.625,-0.5,-1.375,-0.125,-0.25,0.625,0
1340,2015,10,PIT,CLE,21,51.11111111111113,-9.5555555555554,-5.0,1.1111111111111098,0.7777777777777779,-45.88888888888886,19.0,5.111111111111093,1.3333333333333321,-0.8888888888888884,0.8888888888888888,1
1341,2015,10,OAK,MIN,-16,-28.125,81.125,2.125,-1.625,-0.5,-14.75,94.0,-0.125,1.375,-1.375,0.125,0
1342,2015,10,NYG,NE,-1,1.9166666666666856,-72.05555555555554,7.152777777777779,-1.0277777777777777,-2.375,25.444444444444443,63.791666666666686,-3.3888888888888857,-0.625,-0.9166666666666667,0.45833333333333326,0
1343,2015,10,DEN,KC,-16,-30.25,30.375,-5.75,-0.125,1.0,-7.875,-75.0,5.125,-1.5,-1.875,0.0,0
1344,2015,10,SEA,ARI,-7,14.75,-79.25,4.0,1.125,0.875,8.25,-36.25,-2.25,-1.5,2.5,-0.5,0
1345,2015,10,CIN,HOU,-4,32.5,-10.75,1.75,-0.25,0.375,-18.5,16.75,-2.25,-0.25,-0.75,0.75,0
1346,2015,11,JAC,TEN,6,-1.4444444444444429,23.444444444444485,-1.8888888888888644,0.5555555555555536,-0.8888888888888893,-18.444444444444443,54.44444444444446,-9.999999999999993,-0.7777777777777803,-0.11111111111111116,0.4444444444444444,1
1347,2015,11,CHI,DEN,-2,28.555555555555557,-7.5555555555555145,1.1111111111111356,-0.44444444444444287,-1.777777777777778,24.33333333333333,34.33333333333337,-4.222222222222221,1.8888888888888875,-0.22222222222222232,0.1111111111111111,0
1348,2015,11,DET,OAK,5,-35.333333333333314,-7.111111111111143,0.3333333333333357,0.5555555555555562,0.4444444444444451,8.666666666666686,-33.0,0.11111111111112137,-0.22222222222222143,1.1111111111111114,-1.1111111111111112,1
1350,2015,11,HOU,NYJ,7,-29.444444444444457,25.666666666666714,3.3333333333333215,0.7777777777777759,0.3333333333333335,29.777777777777786,-7.888888888888857,-1.6666666666666643,0.8888888888888884,1.1111111111111112,-0.4444444444444444,1
1351,2015,11,PHI,TB,-28,-9.222222222222229,29.111111111111143,3.666666666666657,-0.5555555555555554,0.4444444444444442,10.333333333333314,14.0,4.55555555555555,0.3333333333333339,0.22222222222222232,0.4444444444444444,0
1352,2015,11,MIN,GB,-17,39.22222222222226,-54.88888888888886,0.22222222222222854,0.44444444444444464,-0.22222222222222276,-7.666666666666671,-27.333333333333314,-0.5555555555555571,-0.555555555555558,0.33333333333333304,-0.6666666666666666,0
1353,2015,11,CAR,WAS,28,33.55555555555553,-31.777777777777658,4.3333333333333215,0.6666666666666643,1.222222222222222,-31.8888888888889,-0.6666666666666856,3.666666666666657,-0.5555555555555571,0.6666666666666667,0.8888888888888888,1
1355,2015,11,BAL,STL,3,-32.77777777777776,84.88888888888897,3.000000000000007,0.11111111111111338,-0.44444444444444464,-10.777777777777757,48.44444444444446,0.7777777777777786,-1.6666666666666687,0.22222222222222232,-1.5555555555555556,1
1356,2015,11,ARI,CIN,3,8.777777777777743,36.22222222222223,-3.3333333333333357,-0.3333333333333357,-1.3333333333333333,-9.444444444444443,-13.111111111111057,1.5555555555555571,0.0,0.0,-0.2222222222222222,1
1357,2015,11,SEA,SF,16,32.111111111111086,33.4444444444444,-0.7777777777777857,1.7777777777777777,0.7777777777777781,-11.333333333333314,-77.77777777777794,-0.22222222222222854,-0.5555555555555571,0.44444444444444464,0.2222222222222222,1
1358,2015,11,SD,KC,-30,-31.77777777777777,105.00000000000006,-9.777777777777779,-1.1111111111111072,-1.1111111111111112,25.777777777777743,4.888888888888943,2.888888888888893,0.6666666666666696,-1.0,-1.4444444444444444,0
1359,2015,11,NE,BUF,7,-49.55555555555557,125.5555555555556,-6.888888888888886,0.2222222222222232,1.7777777777777775,-9.444444444444443,3.5555555555555145,-1.2222222222222214,1.1111111111111116,-0.666666666666667,0.11111111111111105,1
1360,2015,12,DET,PHI,31,-47.7,9.099999999999966,-0.10000000000000142,1.299999999999999,-0.10000000000000009,-11.900000000000006,4.299999999999983,-0.5,-0.5999999999999996,0.5,-1.2000000000000002,1
1364,2015,12,ATL,MIN,-10,-29.400000000000006,98.9,-1.6000000000000014,0.5999999999999996,-1.0999999999999999,-22.69999999999999,23.5,0.10000000000000142,-0.7999999999999998,-1.3,-0.2,0
1365,2015,12,CIN,STL,24,-12.5,88.79999999999998,-2.6000000000000014,0.3000000000000007,-0.20000000000000018,-7.699999999999989,13.400000000000006,0.7999999999999972,-1.200000000000001,0.40000000000000013,0.2,1
1366,2015,12,HOU,NO,18,-10.299999999999997,-47.30000000000001,-2.1999999999999957,1.0,0.5,-19.700000000000017,-73.20000000000002,3.4000000000000057,1.5999999999999996,-0.2999999999999998,0.4,1
1367,2015,12,IND,TB,13,-43.400000000000006,18.700000000000017,6.100000000000001,-0.09999999999999964,-0.8999999999999999,8.900000000000006,44.29999999999998,4.900000000000006,1.0999999999999996,0.30000000000000004,-0.8999999999999999,1
1368,2015,12,NYJ,MIA,18,12.5,2.5,-5.899999999999999,0.0,-0.10000000000000009,-47.0,-19.799999999999983,6.600000000000001,0.40000000000000036,-1.7,0.4,1
1369,2015,12,JAC,SD,-6,13.5,-66.1,1.7000000000000028,0.7000000000000002,0.3999999999999999,-31.200000000000003,15.300000000000011,-9.300000000000004,-0.5,0.8000000000000003,0.19999999999999996,0
1371,2015,12,KC,BUF,8,-16.900000000000006,21.69999999999999,2.1000000000000014,0.40000000000000036,1.4,-3.6000000000000085,-19.19999999999999,0.10000000000000142,0.2999999999999998,0.3999999999999999,0.5,1
1372,2015,12,SF,ARI,-6,-19.60000000000001,-109.50000000000003,2.8000000000000043,-0.1999999999999993,0.0,32.60000000000001,49.10000000000002,-1.3000000000000043,-1.2999999999999998,1.4,-0.1,0
1373,2015,12,SEA,PIT,9,22.5,-40.0,-0.7000000000000028,-0.3999999999999986,-0.20000000000000018,3.4000000000000057,-71.19999999999999,-0.30000000000000426,-2.5999999999999996,1.1,-0.4,1
1374,2015,12,DEN,NE,6,2.4000000000000057,-77.39999999999998,3.799999999999997,0.5999999999999996,0.09999999999999964,4.800000000000011,-62.099999999999994,3.9000000000000057,-2.3000000000000007,0.09999999999999964,-0.6,1
1375,2015,12,CLE,BAL,-6,-22.30000000000001,-6.199999999999989,-2.1000000000000014,-0.3000000000000007,-1.0,41.80000000000001,11.600000000000023,-3.1999999999999957,0.9000000000000004,1.9,0.30000000000000004,0
1376,2015,13,DET,GB,-4,-41.18181818181817,41.818181818181785,3.5454545454545467,-0.09090909090908994,0.0,-0.6363636363635976,-6.3636363636363455,0.5454545454545467,-0.09090909090908994,0.1818181818181812,-1.5454545454545454,0
1377,2015,13,NYG,NYJ,-3,-24.90909090909092,23.272727272727224,5.454545454545453,-0.09090909090908905,-1.0909090909090908,25.81818181818184,70.3636363636364,-3.363636363636367,0.3636363636363633,0.36363636363636376,0.5454545454545454,0
1378,2015,13,BUF,HOU,9,39.0,-49.818181818181785,4.636363636363633,-0.2727272727272716,-1.0909090909090908,-5.545454545454561,34.363636363636374,-1.2727272727272734,-0.5454545454545441,0.7272727272727271,0.2727272727272727,1
1379,2015,13,MIA,BAL,2,-6.909090909090878,-18.90909090909085,-4.818181818181813,-1.0000000000000009,-0.4545454545454546,44.54545454545456,-5.2727272727272805,-2.0909090909090864,0.9090909090909092,1.5454545454545454,0.5454545454545454,1
1380,2015,13,CLE,CIN,-34,-41.45454545454545,1.272727272727309,1.9090909090909065,-0.09090909090908994,-1.1818181818181812,35.81818181818183,21.636363636363654,-3.0909090909090864,-0.09090909090909172,1.7272727272727277,-0.8181818181818181,0
1381,2015,13,TEN,JAC,3,-2.818181818181799,-30.0,1.1818181818181799,-0.5454545454545441,0.6363636363636358,14.27272727272728,-40.99999999999997,10.36363636363636,0.8181818181818183,0.0909090909090895,-0.09090909090909094,1
1384,2015,13,NO,CAR,-3,-42.45454545454547,95.45454545454544,1.3636363636363598,0.45454545454545503,-1.0,47.18181818181817,60.54545454545456,-6.18181818181818,-1.0,0.4545454545454555,-1.8181818181818183,0
1385,2015,13,TB,ATL,4,28.1818181818182,-53.090909090909065,0.2727272727272734,-2.2727272727272734,1.2727272727272734,0.6363636363636402,-0.18181818181813014,-2.0909090909090864,1.2727272727272716,0.1818181818181821,0.4545454545454546,1
1387,2015,13,OAK,KC,-14,-28.090909090909093,39.45454545454547,-3.5454545454545467,-1.1818181818181808,-0.45454545454545414,12.363636363636374,43.27272727272728,0.36363636363636687,0.0,-1.8181818181818195,-1.1818181818181817,0
1389,2015,13,NE,PHI,-7,-27.090909090909093,68.09090909090907,-5.0,1.4545454545454541,0.7272727272727271,-29.81818181818184,-0.45454545454546746,-1.4545454545454533,-0.2727272727272734,-0.18181818181818166,0.5454545454545454,0
1391,2015,13,WAS,DAL,-3,-17.454545454545453,27.181818181818215,-5.9090909090909065,0.0,0.0,20.0,14.909090909090907,-2.2727272727272734,0.6363636363636376,-0.6363636363636362,0.909090909090909,0
1393,2015,14,PHI,BUF,3,-25.49999999999997,26.66666666666663,-0.3333333333333215,-0.5833333333333339,1.083333333333333,20.83333333333337,3.25,-0.5833333333333357,0.9166666666666661,-0.25,-0.3333333333333333,1
1394,2015,14,NYJ,TEN,22,9.333333333333314,29.0,-4.25,-0.5,-0.583333333333333,-21.833333333333314,12.25,-1.4166666666666572,-0.25,-1.8333333333333333,1.0,1
1396,2015,14,HOU,NE,-21,11.583333333333314,-54.41666666666663,1.5,-0.33333333333333215,-0.5833333333333335,14.583333333333314,-23.333333333333314,2.25,-0.3333333333333339,-0.4166666666666665,-0.5833333333333334,0
1397,2015,14,JAC,IND,35,5.916666666666686,8.083333333333371,-5.25,0.25,0.8333333333333333,-15.666666666666686,-15.833333333333371,-7.333333333333336,-0.8333333333333339,0.666666666666667,0.08333333333333331,1
1398,2015,14,KC,SD,7,38.499999999999986,-77.75,7.750000000000007,0.7499999999999982,0.9999999999999998,-28.41666666666663,-4.666666666666686,-1.5833333333333215,-0.24999999999999822,0.6666666666666665,1.75,1
1399,2015,14,CHI,WAS,-3,20.08333333333337,-6.916666666666629,4.25,0.3333333333333357,0.4166666666666665,3.75,-27.5,0.0,1.166666666666666,0.0,-0.16666666666666666,0
1401,2015,14,TB,NO,-7,48.83333333333334,-75.08333333333331,-2.9166666666666643,-0.6666666666666679,0.4999999999999998,-44.49999999999997,-44.833333333333314,0.25,1.0,-0.4166666666666663,0.25,0
1402,2015,14,STL,DET,7,41.583333333333314,-86.66666666666669,0.4166666666666643,-0.4166666666666661,-0.08333333333333348,7.916666666666629,-2.6666666666666856,-1.75,0.8333333333333339,-1.333333333333333,0.75,1
1403,2015,14,CLE,SF,14,-25.166666666666643,60.833333333333314,1.9166666666666785,1.4999999999999982,-0.25,11.166666666666657,-7.416666666666686,-4.0,0.7500000000000018,0.33333333333333304,-0.25,1
1404,2015,14,DEN,OAK,-3,8.583333333333314,-29.416666666666686,-0.5,1.833333333333334,0.9166666666666665,-17.83333333333337,-75.58333333333331,2.4166666666666643,-1.666666666666666,0.75,0.3333333333333333,0
1405,2015,14,GB,DAL,21,-1.9166666666666288,13.25,-3.9166666666666785,0.5000000000000018,0.8333333333333333,8.0,22.58333333333337,-0.4166666666666572,1.5,0.3333333333333335,1.75,1
1406,2015,14,BAL,SEA,-29,-48.50000000000003,32.75,7.833333333333343,0.0,-0.16666666666666652,9.75,23.333333333333314,-1.5,-0.5833333333333321,-1.5833333333333333,-1.3333333333333333,0
1408,2015,15,STL,TB,8,-16.076923076923052,-49.769230769230745,5.0,0.30769230769230926,0.3846153846153846,21.84615384615384,-8.615384615384556,2.07692307692308,1.5384615384615392,-0.6153846153846156,-0.23076923076923078,1
1409,2015,15,DAL,NYJ,-3,0.3076923076922782,-46.0,8.07692307692308,0.23076923076923173,-0.5384615384615385,34.6153846153846,-23.84615384615381,-1.0769230769230802,-0.5384615384615392,0.6923076923076921,-1.538461538461538,0
1410,2015,15,NYG,CAR,-3,-53.53846153846152,48.30769230769232,1.0,-0.846153846153844,-1.8461538461538458,25.384615384615387,85.9230769230769,-5.0,0.923076923076926,-0.23076923076923106,-0.6153846153846153,0
1411,2015,15,PHI,ARI,-23,-2.92307692307692,-63.00000000000006,5.307692307692314,1.1538461538461524,0.6923076923076925,39.0,24.461538461538424,-2.6923076923076863,-0.384615384615385,0.6153846153846154,-0.3846153846153847,0
1412,2015,15,MIN,CHI,21,18.307692307692292,-47.0,-1.8461538461538325,0.6153846153846185,0.0,-11.30769230769232,16.307692307692292,0.3076923076922924,-1.230769230769229,1.153846153846155,0.15384615384615385,1
1413,2015,15,JAC,ATL,-6,-5.230769230769241,-17.076923076923094,0.7692307692307878,-2.0000000000000027,1.3076923076923082,-3.230769230769198,18.53846153846152,-5.846153846153854,1.6153846153846176,0.8461538461538463,0.07692307692307698,0
1414,2015,15,IND,HOU,-6,-9.769230769230788,-3.307692307692321,5.07692307692308,-1.153846153846156,-0.7692307692307694,7.230769230769255,59.53846153846146,-0.3846153846153797,0.9230769230769234,0.0769230769230771,-0.3846153846153847,0
1415,2015,15,NE,TEN,17,-6.230769230769255,79.07692307692312,-2.7692307692307736,1.3846153846153841,0.5384615384615397,-12.846153846153797,-1.769230769230802,-3.7692307692307523,0.23076923076922995,-0.9230769230769229,1.153846153846154,1
1416,2015,15,BAL,KC,-20,-30.615384615384556,48.38461538461536,1.1538461538461533,-0.07692307692307843,-0.7692307692307692,7.307692307692335,7.307692307692321,-0.9230769230769198,-0.8461538461538449,-1.5384615384615383,-1.8461538461538465,0
1418,2015,15,SEA,CLE,17,58.846153846153825,-19.076923076923066,-3.2307692307692406,-0.2307692307692335,0.4615384615384617,-48.15384615384616,-29.230769230769283,4.230769230769226,-0.38461538461538414,-0.30769230769230793,1.0,1
1419,2015,15,OAK,GB,-10,-29.923076923076906,25.615384615384556,1.0769230769230802,-0.7692307692307692,-0.0769230769230771,-15.30769230769232,37.69230769230765,-0.3076923076922853,-0.6923076923076934,-0.7692307692307692,-0.6153846153846154,0
1420,2015,15,PIT,DEN,7,20.769230769230802,44.846153846153925,0.4615384615384599,0.6923076923076952,-0.46153846153846123,4.230769230769212,90.9230769230769,-3.384615384615387,2.4615384615384626,-0.384615384615385,0.3076923076923077,1
1421,2015,15,SD,MIA,16,-18.23076923076924,62.07692307692301,-2.92307692307692,0.3076923076923048,-0.15384615384615352,-4.923076923076906,-21.00000000000003,2.92307692307692,0.1538461538461524,0.0,-0.3076923076923076,1
1422,2015,15,SF,CIN,-10,-17.15384615384616,-70.38461538461547,-0.4615384615384599,-1.23076923076923,-0.9230769230769231,37.07692307692308,25.846153846153896,-1.076923076923066,-1.4615384615384643,1.7692307692307694,-0.4615384615384616,0
1423,2015,15,NO,DET,-8,14.307692307692335,40.53846153846166,-2.0,-0.30769230769231193,-0.7692307692307689,21.6153846153846,46.07692307692312,-3.846153846153854,-1.461538461538459,-0.384615384615385,0.5384615384615384,0
1424,2015,16,OAK,SD,3,9.0,-40.49999999999997,3.7142857142857153,-0.21428571428571352,0.6428571428571432,-19.428571428571416,28.642857142857167,0.7857142857142847,0.2857142857142865,-0.8571428571428579,0.5714285714285714,1
1425,2015,16,PHI,WAS,-14,14.714285714285722,-2.4285714285714732,5.714285714285715,1.0714285714285712,0.3571428571428563,4.357142857142861,19.285714285714278,-0.2142857142857153,0.2857142857142865,0.5000000000000002,-0.14285714285714285,0
1426,2015,16,NO,JAC,11,-5.428571428571431,48.28571428571428,1.4285714285714235,-0.21428571428571352,-0.4285714285714284,37.21428571428572,15.928571428571445,3.2857142857142847,-1.1428571428571441,-0.714285714285714,0.2857142857142857,1
1427,2015,16,MIA,IND,-6,7.5,-10.285714285714278,-2.4285714285714306,-0.4285714285714288,0.14285714285714302,8.285714285714306,-2.5,-3.7857142857142847,-1.2142857142857153,0.28571428571428603,0.2857142857142857,0
1428,2015,16,NYJ,NE,6,23.714285714285722,-46.14285714285711,-1.642857142857146,-1.7142857142857153,-0.9285714285714284,-12.857142857142847,9.642857142857139,2.642857142857146,-0.4285714285714288,-0.9999999999999998,0.0,1
1429,2015,16,TEN,HOU,-28,-8.92857142857143,-14.785714285714278,2.2857142857142847,-1.071428571428573,0.1428571428571428,0.4285714285714306,22.928571428571473,1.6428571428571388,-0.07142857142857295,1.1428571428571428,-0.7142857142857143,0
1430,2015,16,KC,CLE,4,36.07142857142857,-34.5,2.999999999999993,0.0,0.9285714285714284,-42.714285714285694,-9.71428571428575,2.9285714285714306,-0.07142857142857117,-0.14285714285714235,1.6428571428571428,1
1431,2015,16,DET,SF,15,-9.5,62.64285714285717,2.5714285714285694,1.4285714285714288,0.6428571428571432,-16.214285714285722,-22.071428571428555,1.7142857142857153,0.8571428571428559,-0.7857142857142856,-0.5,1
1432,2015,16,MIN,NYG,32,38.000000000000014,-78.42857142857139,-1.5,1.7857142857142865,1.0714285714285712,-1.4285714285714306,-79.2857142857143,1.3571428571428612,-1.2142857142857153,1.2857142857142856,-0.5,1
